6914,"蘇",14,"su1",,"none"
6915,"詞",14,"ci2",,"none"
6916,"詾",14,"xiong1",,"none"
6917,"贆",14,"biao1",,"none"
6918,"蹨",14,"nian3",,"none"
6919,"農",14,"nong2",,"none"
6920,"錄",14,"lu4",,"none"
6921,"鐘",14,"zhong1",,"none"
6922,"鰜",14,"jian1",,"none"
6923,"鹽",14,"yan2",,"none"
6924,"赕",14,"dan3",,"none"
6925,"鯔",14,"zi1",,"none"
6926,"鯮",14,"zong1",,"none"
6927,"蔯",13,"chen2",,"none"
6928,"貙",13,"chu1",,"none"
6929,"餬",13,"hu2",,"none"
6930,"躜",13,"zuan1",,"none"
6931,"鳀",13,"ti2",,"none"
6932,"鹡",13,"ji2",,"none"
6933,"",13,,,"none"
6934,"蠋",13,"zhu2",,"none"
6935,"钲",13,"zheng1","gong used to halt troops","none"
6936,"蜁",13,"xuan2",,"none"
6937,"兕",13,"si4","rhinoceros indicus","none"
6938,"阽",13,"dian4/yan2","dangerous, dangerous","none"
6939,"鎰",13,"yi4",,"none"
6940,"绋",13,"fu2","heavy rope/rope of a bier","none"
6941,"铓",13,"mang2",,"none"
6942,"爝",13,"jue2","torch","none"
6943,"磾",13,"di1",,"none"
6944,"葷",13,"hun1",,"none"
6945,"螘",13,"yi3",,"none"
6946,"仂",13,"le4","surplus/tithe","none"
6947,"雲",13,"yun2",,"none"
6948,"顗",13,"yi3",,"none"
6949,"蟫",13,"yin2",,"none"
6950,"蕺",13,"ji2","Houttuynia cordata","none"
6951,"骃",13,"yin1",,"none"
6952,"蔀",13,"bu4",,"none"
6953,"诪",13,"zhou1",,"none"
6954,"猹",13,"cha2",,"none"
6955,"鋬",13,"pan4",,"none"
6956,"盤",13,"pan2",,"none"
6957,"齾",13,"e4",,"none"
6958,"埕",13,"cheng2","earthen jar","none"
6959,"聞",13,"wen2",,"none"
6960,"舉",13,"ju3",,"none"
6961,"虡",13,"ju4",,"none"
6962,"評",13,"ping2",,"none"
6963,"鍋",13,"guo1",,"none"
6964,"陣",13,"zhen4",,"none"
6965,"紬",13,"chou1",,"none"
6966,"訢",13,"xi1",,"none"
6967,"蔎",13,"she4",,"none"
6968,"繸",12,"sui4",,"none"
6969,"绖",12,"die2",,"none"
6970,"埭",12,"dai4","dam","none"
6971,"駮",12,"bo2",,"none"
6972,"鰡",12,"liu2",,"none"
6973,"鵳",12,"jian1",,"none"
6974,"柁",12,"tuo2","main beam of roof","none"
6975,"筴",12,"jia1",,"none"
6976,"珧",12,"yao2","mother-of-pearl","none"
6977,"贳",12,"shi4","borrow/buy on credit/rent out","none"
6978,"贶",12,"kuang4","bestow/confer","none"
6979,"腩",12,"nan3",,"none"
6980,"臌",12,"gu3","dropsical/swollen","none"
6981,"礓",12,"jiang1",,"none"
6982,"袛",12,"di1",,"none"
6983,"貐",12,"yu3",,"none"
6984,"蹐",12,"ji2",,"none"
6985,"圬",12,"wu1","to plaster/whitewash","none"
6986,"堠",12,"hou4","mounds for beacons","none"
6987,"屦",12,"ju4","sandals","none"
6988,"驵",12,"zang3","powerful horse","none"
6989,"鑑",12,"jian4",,"none"
6990,"桄",12,"guang1/guang4","Arenga saccharifera, rung of ladder","none"
6991,"霑",12,"zhan1",,"none"
6992,"憝",12,"dui4","dislike/hate","none"
6993,"瘳",12,"chou1","convalesce/recover/heal","none"
6994,"騃",12,"ai2",,"none"
6995,"茌",12,"chi2","name of a district in Shandong","none"
6996,"辀",12,"zhou1",,"none"
6997,"胠",12,"qu1",,"none"
6998,"埏",12,"shan1/yan2","to mix water with clay, boundary","none"
6999,"腠",12,"cou4","the tissue between the skin and the flesh","none"
7000,"靰",12,"wu4",,"none"
7001,"鞡",12,"la",,"none"
7002,"缻",12,"fou3",,"none"
7003,"輳",12,"cou4",,"none"
7004,"闆",12,"pan3",,"none"
7005,"铼",12,"lai2","rhenium","none"
7006,"紤",12,"jiu3",,"none"
7007,"翹",12,"qiao4",,"none"
7008,"聯",12,"lian2",,"none"
7009,"詢",12,"xun2",,"none"
7010,"課",12,"ke4",,"none"
7011,"豐",12,"feng1",,"none"
7012,"賴",12,"lai4",,"none"
7013,"輸",12,"shu1",,"none"
7014,"遲",12,"chi2",,"none"
7015,"鐣",12,"zhang3",,"none"
7016,"齡",12,"ling2",,"none"
7017,"莤",12,"you2",,"none"
7018,"鱯",12,"hu4",,"none"
7019,"缽",11,"bo1",,"none"
7020,"邲",11,"bi4",,"none"
7021,"唼",11,"sha4",,"none"
7022,"鐻",11,"ju4",,"none"
7023,"閟",11,"bi4",,"none"
7024,"駚",11,"yang3",,"none"
7025,"篥",11,"li4","bamboos good for poles/horn","none"
7026,"茈",11,"ci2/zi3","water chestnut, Lithospermum officinale","none"
7027,"肏",11,"cao4",,"none"
7028,"萩",11,"jiao1",,"none"
7029,"跐",11,"ci1",,"none"
7030,"蹅",11,"zha1",,"none"
7031,"瞢",11,"meng2",,"none"
7032,"罽",11,"ji4",,"none"
7033,"聭",11,"kui4",,"none"
7034,"辻",11,"shi2",,"none"
7035,"铚",11,"zhi4",,"none"
7036,"箦",11,"ze2",,"none"
7037,"踣",11,"bo2","corpse/prostrate","none"
7038,"菑",11,"zi1",,"none"
7039,"蹟",11,"ji4",,"none"
7040,"捃",11,"4-Jun","gather/to sort","none"
7041,"瘕",11,"jia3","obstruction in the intestine","none"
7042,"睺",11,"hou2",,"none"
7043,"閒",11,"jian1",,"none"
7044,"鈦",11,"tai4",,"none"
7045,"顩",11,"yan3",,"none"
7046,"鳓",11,"le4","(shad)/spermary of fish","none"
7047,"闇",11,"an1",,"none"
7048,"鹹",11,"jian3",,"none"
7049,"",11,,,"none"
7050,"禍",11,"huo4",,"none"
7051,"窩",11,"wo1",,"none"
7052,"純",11,"chun2",,"none"
7053,"縱",11,"zong4",,"none"
7054,"聖",11,"sheng4",,"none"
7055,"聛",11,"bi3",,"none"
7056,"脮",11,"tui3",,"none"
7057,"衝",11,"chong1",,"none"
7058,"訊",11,"xun4",,"none"
7059,"馬",11,"ma3",,"none"
7060,"諹",11,"yang2",,"none"
7061,"誖",11,"bei4",,"none"
7062,"蕅",11,"ou3",,"none"
7063,"鰨",11,"ta3",,"none"
7064,"睒",10,"shan3",,"none"
7065,"笰",10,"fei4",,"none"
7066,"籥",10,"yao4",,"none"
7067,"翧",10,"xuan1",,"none"
7068,"镩",10,"cuan1",,"none"
7069,"耧",10,"lou2","drill for sowing grain","none"
7070,"蜞",10,"qi2","grapsus","none"
7071,"舡",10,"chuan2",,"none"
7072,"鰲",10,"ao2",,"none"
7073,"鹀",10,"wu2",,"none"
7074,"",10,,,"none"
7075,"罣",10,"gua4",,"none"
7076,"觍",10,"tian3",,"none"
7077,"絽",10,"lv3",,"none"
7078,"羶",10,"shan1",,"none"
7079,"臜",10,"za1",,"none"
7080,"薙",10,"ti4",,"none"
7081,"觔",10,"jin1",,"none"
7082,"躼",10,"uu",,"none"
7083,"岈",10,"ya2",,"none"
7084,"潲",10,"shao4","driving rain/to sprinkle","none"
7085,"枧",10,"jian3",,"none"
7086,"觌",10,"di2","face to face","none"
7087,"膦",10,"lin4","phosphine","none"
7088,"礞",10,"meng2","(mineral)","none"
7089,"蝤",10,"qiu2/you2","larva/grub","none"
7090,"螗",10,"tang2","(cicada)","none"
7091,"酹",10,"lei4","pour out libation/sprinkle","none"
7092,"醅",10,"pei1","unstrained spirits","none"
7093,"絅",10,"jiong1",,"none"
7094,"纁",10,"xun1",,"none"
7095,"葰",10,"4-Jun",,"none"
7096,"郇",10,"xun2","name of a feudal state","none"
7097,"躄",10,"bi4",,"none"
7098,"茼",10,"tong2","Chrysanthemum coronarium","none"
7099,"洧",10,"wei3","name of a river","none"
7100,"滠",10,"she4","name of a river","none"
7101,"澉",10,"gan3","place name/wash","none"
7102,"鎭",10,"zhen1",,"none"
7103,"铏",10,"xing2",,"none"
7104,"閤",10,"ge1",,"none"
7105,"赆",10,"jin4","farewell presents","none"
7106,"赇",10,"qiu2","to bribe","none"
7107,"顣",10,"cu4",,"none"
7108,"骕",10,"su4",,"none"
7109,"飑",10,"biao1","whirlwind","none"
7110,"訄",10,"kao1",,"none"
7111,"輓",10,"wan3",,"none"
7112,"鉤",10,"gou1",,"none"
7113,"鋹",10,"chang3",,"none"
7114,"钘",10,"jian1",,"none"
7115,"陁",10,"tuo2",,"none"
7116,"耱",10,"mo4",,"none"
7117,"繫",10,"ji4",,"none"
7118,"鋵",10,"tu1",,"none"
7119,"鱵",10,"zhen1",,"none"
7120,"黨",10,"dang3",,"none"
7121,"禿",10,"tu1",,"none"
7122,"貧",10,"pin2",,"none"
7123,"買",10,"mai3",,"none"
7124,"賈",10,"jia3",,"none"
7125,"榀",10,"pin3",,"none"
7126,"緣",10,"yuan2",,"none"
7127,"膶",10,"yen",,"none"
7128,"茐",10,"cong1",,"none"
7129,"螝",10,"gui1",,"none"
7130,"訙",10,"xun4",,"none"
7131,"誘",10,"you4",,"none"
7132,"賦",10,"fu4",,"none"
7133,"贅",10,"zhui4",,"none"
7134,"鄬",10,"wei2",,"none"
7135,"釤",10,"shan1",,"none"
7136,"鍵",10,"jian4",,"none"
7137,"閮",10,"ting2",,"none"
7138,"隻",10,"zhi1",,"none"
7139,"飽",10,"bao3",,"none"
7140,"齒",10,"chi3",,"none"
7141,"鯆",10,"bu1",,"none"
7142,"逿",10,"dang4",,"none"
7143,"鮀",10,"tuo2",,"none"
7144,"鯝",10,"gu4",,"none"
7145,"鰁",10,"quan2",,"none"
7146,"鱤",10,"gan3",,"none"
7147,"郕",9,"cheng2",,"none"
7148,"镴",9,"la4",,"none"
7149,"韻",9,"yun4",,"none"
7150,"鮄",9,"fu2",,"none"
7151,"鲙",9,"kuai4",,"none"
7152,"鳁",9,"wen1",,"none"
7153,"齁",9,"ku4",,"none"
7154,"舖",9,"pu4",,"none"
7155,"膹",9,"fen4",,"none"
7156,"袣",9,"yi4",,"none"
7157,"謿",9,"zhao1",,"none"
7158,"陧",9,"nie4","dangerous","none"
7159,"坜",9,"li4",,"none"
7160,"坫",9,"dian4","stand for goblets","none"
7161,"甍",9,"meng2","rafters supporting tiles","none"
7162,"绠",9,"geng3","rope/well-rope","none"
7163,"恝",9,"jia2","indifferent","none"
7164,"飗",9,"liu2",,"none"
7165,"镙",9,"luo2",,"none"
7166,"镱",9,"yi4","ytterbium","none"
7167,"騾",9,"luo2",,"none"
7168,"魋",9,"tui2",,"none"
7169,"硱",9,"kun3",,"none"
7170,"祫",9,"xia2",,"none"
7171,"筍",9,"sun3",,"none"
7172,"箖",9,"lin2",,"none"
7173,"袧",9,"gou1",,"none"
7174,"迯",9,"tao2",,"none"
7175,"郙",9,"fu3",,"none"
7176,"酖",9,"dan1",,"none"
7177,"遘",9,"gou4","meet unexpectedly","none"
7178,"阘",9,"ta4",,"none"
7179,"眭",9,"sui1","evil look of deep-set eyes","none"
7180,"餗",9,"su4",,"none"
7181,"耖",9,"chao4",,"none"
7182,"鯒",9,"yong3",,"none"
7183,"邶",9,"bei4","name of a feudal state","none"
7184,"絼",9,"zhen4",,"none"
7185,"颥",9,"ru2",,"none"
7186,"篚",9,"fei3","round covered basket","none"
7187,"鳘",9,"min3",,"none"
7188,"",9,,,"none"
7189,"虒",9,"ti2",,"none"
7190,"裈",9,"kun1",,"none"
7191,"遆",9,"ti2",,"none"
7192,"麑",9,"ni2",,"none"
7193,"粚",9,"li2",,"none"
7194,"託",9,"tuo1",,"none"
7195,"鄚",9,"mao4",,"none"
7196,"軌",9,"gui3",,"none"
7197,"饋",9,"kui4",,"none"
7198,"銳",9,"rui4",,"none"
7199,"粌",9,"yin2",,"none"
7200,"紙",9,"zhi3",,"none"
7201,"職",9,"zhi2",,"none"
7202,"臏",9,"bin4",,"none"
7203,"莖",9,"jing1",,"none"
7204,"葌",9,"jian1",,"none"
7205,"豬",9,"zhu1",,"none"
7206,"貏",9,"bi3",,"none"
7207,"違",9,"wei2",,"none"
7208,"鄉",9,"xiang1",,"none"
7209,"闅",9,"wen2",,"none"
7210,"闊",9,"kuo4",,"none"
7211,"頂",9,"ding3",,"none"
7212,"飢",9,"ji1",,"none"
7213,"驅",9,"qu1",,"none"
7214,"魚",9,"yu2",,"none"
7215,"鳉",9,"jiang1",,"none"
7216,"鴱",9,"ai4",,"none"
7217,"鶎",9,"zun1",,"none"
7218,"黴",9,"mei2",,"none"
7219,"祼",9,"guan4",,"none"
7220,"鬛",9,"lie4",,"none"
7221,"镈",9,"bo2",,"none"
7222,"瞓",9,"fen3",,"none"
7223,"罶",8,"liu3",,"none"
7224,"羑",8,"you3",,"none"
7225,"黉",8,"hong2",,"none"
7226,"霚",8,"wu4",,"none"
7227,"笹",8,"xiao3",,"none"
7228,"郐",8,"kuai4","(surname)/name of a feudal state","none"
7229,"溻",8,"ta1",,"none"
7230,"骯",8,"ang1",,"none"
7231,"礡",8,"bo2",,"none"
7232,"袉",8,"tuo2",,"none"
7233,"訚",8,"yin2",,"none"
7234,"谉",8,"shen3",,"none"
7235,"莛",8,"ting2","stalk of grass","none"
7236,"哕",8,"yue3",,"none"
7237,"滗",8,"bi4",,"none"
7238,"瀹",8,"yue4","cleanse/to boil","none"
7239,"鏰",8,"beng4",,"none"
7240,"稃",8,"fu1",,"none"
7241,"眰",8,"die4",,"none"
7242,"眳",8,"ming2",,"none"
7243,"矞",8,"yu4",,"none"
7244,"硚",8,"qiao2",,"none"
7245,"禋",8,"yin1",,"none"
7246,"翀",8,"chong1",,"none"
7247,"苾",8,"bi4",,"none"
7248,"襕",8,"lan2",,"none"
7249,"趥",8,"qiu1",,"none"
7250,"茺",8,"chong1",,"none"
7251,"軿",8,"peng1",,"none"
7252,"逌",8,"you1",,"none"
7253,"唪",8,"feng3","recite/chant","none"
7254,"庳",8,"bi4","low-built house","none"
7255,"殪",8,"yi4","exterminate","none"
7256,"隃",8,"yu2",,"none"
7257,"糈",8,"xu3","official pay/sacrificial rice","none"
7258,"鲄",8,"ge3",,"none"
7259,"龜",8,"gui1",,"none"
7260,"碕",8,"qi1",,"none"
7261,"鲣",8,"jian1","bonito","none"
7262,"綎",8,"ting1",,"none"
7263,"栝",8,"gua1","Juniperus chinensis/measuring-frame","none"
7264,"轵",8,"zhi3","end of axle outside of hub","none"
7265,"雔",8,"chou2",,"none"
7266,"頠",8,"wei3",,"none"
7267,"穈",8,"men2",,"none"
7268,"翃",8,"hong2",,"none"
7269,"膭",8,"gui1",,"none"
7270,"衒",8,"xuan4",,"none"
7271,"盇",8,"he2",,"none"
7272,"礦",8,"kuang4",,"none"
7273,"譢",8,"sui4",,"none"
7274,"鳰",8,"ru4",,"none"
7275,"遞",8,"di4",,"none"
7276,"鴫",8,"tian2",,"none"
7277,"笟",8,"gu1",,"none"
7278,"莾",8,"mang3",,"none"
7279,"蒼",8,"cang1",,"none"
7280,"蟬",8,"chan2",,"none"
7281,"袑",8,"shao4",,"none"
7282,"訒",8,"ren4",,"none"
7283,"講",8,"jiang3",,"none"
7284,"讝",8,"zhan2",,"none"
7285,"購",8,"gou4",,"none"
7286,"趕",8,"gan3",,"none"
7287,"鈧",8,"kang4",,"none"
7288,"鈩",8,"lu2",,"none"
7289,"閃",8,"shan3",,"none"
7290,"閷",8,"sha1",,"none"
7291,"頉",8,"yi2",,"none"
7292,"髤",8,"xiu1",,"none"
7293,"龤",8,"xie2",,"none"
7294,"薿",8,"ni3",,"none"
7295,"鱥",8,"gui4",,"none"
7296,"觝",8,"zhi3",,"none"
7297,"鮻",8,"suo1",,"none"
7298,"鳤",8,"guan3",,"none"
7299,"穉",7,"ti2",,"none"
7300,"觱",7,"bi4",,"none"
7301,"轘",7,"huan2",,"none"
7302,"鐓",7,"dui4",,"none"
7303,"筘",7,"kou4","(a measure of width of cloth)","none"
7304,"鲝",7,"zha3",,"none"
7305,"睏",7,"kun4",,"none"
7306,"蔸",7,"dou1",,"none"
7307,"镚",7,"beng4",,"none"
7308,"痦",7,"wu4","(flat) mole","none"
7309,"秵",7,"yin1",,"none"
7310,"臎",7,"cui4",,"none"
7311,"葴",7,"qian2",,"none"
7312,"蝟",7,"wei4",,"none"
7313,"訂",7,"ding4",,"none"
7314,"泖",7,"mao3","still water","none"
7315,"骟",7,"shan4","to geld","none"
7316,"锽",7,"huang2",,"none"
7317,"犋",7,"ju4",,"none"
7318,"眵",7,"chi1","gritty secretion in eyes","none"
7319,"耩",7,"jiang3","to plough/to sow","none"
7320,"筢",7,"pa2",,"none"
7321,"躔",7,"chan2","course of stars/follow precedent","none"
7322,"鬏",7,"jiu1",,"none"
7323,"黪",7,"can3","grey black","none"
7324,"",7,,,"none"
7325,"祔",7,"fu4",,"none"
7326,"箠",7,"chui2",,"none"
7327,"舲",7,"ling2",,"none"
7328,"蒷",7,"yun2",,"none"
7329,"蜺",7,"ni2",,"none"
7330,"襢",7,"tan3",,"none"
7331,"謺",7,"zhe2",,"none"
7332,"劐",7,"huo1",,"none"
7333,"貯",7,"zhu4",,"none"
7334,"搋",7,"chuai1",,"none"
7335,"醊",7,"zhui4",,"none"
7336,"廒",7,"ao2","granary","none"
7337,"洚",7,"jiang4","flood","none"
7338,"胲",7,"hai3","hydroxylamine","none"
7339,"韥",7,"du2",,"none"
7340,"饘",7,"zhan1",,"none"
7341,"馂",7,"4-Jun",,"none"
7342,"筅",7,"xian3","bamboo brush for utensils","none"
7343,"鳆",7,"fu4","Haliotis gigantea/sea ear","none"
7344,"鲊",7,"zha3",,"none"
7345,"麗",7,"li4",,"none"
7346,"篸",7,"zan1",,"none"
7347,"腄",7,"hou2",,"none"
7348,"臑",7,"nao4",,"none"
7349,"诐",7,"bi4",,"none"
7350,"仳",7,"pi3","to part","none"
7351,"趩",7,"chi4",,"none"
7352,"篩",7,"shai1",,"none"
7353,"簾",7,"lian2",,"none"
7354,"絪",7,"yin1",,"none"
7355,"绹",7,"tao2",,"none"
7356,"膵",7,"cui4",,"none"
7357,"蕗",7,"lu4",,"none"
7358,"蝘",7,"yan3",,"none"
7359,"袠",7,"zhi4",,"none"
7360,"賸",7,"sheng4",,"none"
7361,"葙",7,"xiang1","Celosia argentea","none"
7362,"遊",7,"you2",,"none"
7363,"饑",7,"qi2",,"none"
7364,"驀",7,"mo4",,"none"
7365,"祪",7,"gui3",,"none"
7366,"禘",7,"di4",,"none"
7367,"臺",7,"tai2",,"none"
7368,"菍",7,"nie4",,"none"
7369,"髒",7,"zang1",,"none"
7370,"軸",7,"zhou2",,"none"
7371,"釘",7,"ding4",,"none"
7372,"頃",7,"qing3",,"none"
7373,"仉",7,"zhang3","mother/surname of Mencius","none"
7374,"氕",7,"pie1","protium","none"
7375,"矔",7,"guan4",,"none"
7376,"緒",7,"xu4",,"none"
7377,"脅",7,"xie2",,"none"
7378,"臒",7,"qu2",,"none"
7379,"苿",7,"wei4",,"none"
7380,"菢",7,"bao4",,"none"
7381,"蔂",7,"lei2",,"none"
7382,"藞",7,"la3",,"none"
7383,"袩",7,"zhe2",,"none"
7384,"貞",7,"zhen1",,"none"
7385,"賣",7,"mai4",,"none"
7386,"跍",7,"ku1",,"none"
7387,"跓",7,"zhu4",,"none"
7388,"蹤",7,"zong1",,"none"
7389,"軍",7,"1-Jun",,"none"
7390,"邿",7,"shi1",,"none"
7391,"鄰",7,"lin2",,"none"
7392,"醿",7,"mi2",,"none"
7393,"鈨",7,"yuan2",,"none"
7394,"鋼",7,"gang1",,"none"
7395,"駵",7,"liu2",,"none"
7396,"駸",7,"qin1",,"none"
7397,"鰪",7,"e2",,"none"
7398,"鱾",7,"ji3",,"none"
7399,"",7,,,"none"
7400,"賨",7,"cong2",,"none"
7401,"艞",7,"yao4",,"none"
7402,"鹟",7,"weng1",,"none"
7403,"钁",7,"jue2",,"none"
7404,"鞓",7,"ting1",,"none"
7405,"鰉",7,"huang2",,"none"
7406,"監",6,"jian1",,"none"
7407,"穊",6,"ji4",,"none"
7408,"蕡",6,"fei4",,"none"
7409,"鑨",6,"long2",,"none"
7410,"楱",6,"cou4",,"none"
7411,"靹",6,"na4",,"none"
7412,"鷃",6,"yan4",,"none"
7413,"鼱",6,"jing1",,"none"
7414,"眫",6,"pan4",,"none"
7415,"艆",6,"lang2",,"none"
7416,"褯",6,"jie4",,"none"
7417,"剞",6,"ji1","curved wood graver","none"
7418,"蔟",6,"cu4","collect/frame for silk worm/nest","none"
7419,"靿",6,"yao4",,"none"
7420,"飭",6,"chi4",,"none"
7421,"瘼",6,"mo4","distress/sickness","none"
7422,"酴",6,"tu2","yeast","none"
7423,"鼢",6,"fen2","(mole)","none"
7424,"睆",6,"huan3",,"none"
7425,"硁",6,"keng1",,"none"
7426,"秬",6,"ju4",,"none"
7427,"穪",6,"bie2",,"none"
7428,"筦",6,"guan3",,"none"
7429,"粡",6,"tong2",,"none"
7430,"粣",6,"ce4",,"none"
7431,"綖",6,"yan2",,"none"
7432,"裏",6,"li3",,"none"
7433,"刭",6,"jing3","cut the throat","none"
7434,"跼",6,"qu2",,"none"
7435,"蒇",6,"chan3","complete/prepare","none"
7436,"挢",6,"jiao3","correct","none"
7437,"邆",6,"teng2",,"none"
7438,"彡",6,"san1",,"none"
7439,"猃",6,"xian3","long-snout dog","none"
7440,"闉",6,"yin1",,"none"
7441,"阓",6,"hui4",,"none"
7442,"阛",6,"huan2",,"none"
7443,"靺",6,"wa4",,"none"
7444,"鞨",6,"he2",,"none"
7445,"铥",6,"diu1","thulium","none"
7446,"瘅",6,"dan1/dan4","(disease), to hate","none"
7447,"駰",6,"yin1",,"none"
7448,"騻",6,"shuang1",,"none"
7449,"箅",6,"bi4",,"none"
7450,"箢",6,"yuan1",,"none"
7451,"觖",6,"jue2","dissatisfied","none"
7452,"麆",6,"zhu4",,"none"
7453,"齮",6,"yi3",,"none"
7454,"糀",6,"hua1",,"none"
7455,"虯",6,"qiu2",,"none"
7456,"瘊",6,"hou2","wart","none"
7457,"絛",6,"tao1",,"none"
7458,"聴",6,"ting1",,"none"
7459,"蘭",6,"lan2",,"none"
7460,"讬",6,"tuo1",,"none"
7461,"揲",6,"she2/die2","sort out divining stalks","none"
7462,"镮",6,"huan2",,"none"
7463,"钷",6,"po3",,"none"
7464,"睪",6,"yi4",,"none"
7465,"砲",6,"pao4",,"none"
7466,"稅",6,"shui4",,"none"
7467,"翫",6,"wan4",,"none"
7468,"荅",6,"da2",,"none"
7469,"菉",6,"lu4",,"none"
7470,"袚",6,"bo1",,"none"
7471,"褋",6,"die2",,"none"
7472,"贠",6,"yuan2",,"none"
7473,"跡",6,"ji4",,"none"
7474,"踦",6,"ji1",,"none"
7475,"遯",6,"dun4",,"none"
7476,"鉅",6,"ju4",,"none"
7477,"鎌",6,"lian2",,"none"
7478,"靉",6,"ai4",,"none"
7479,"韲",6,"ji1",,"none"
7480,"餖",6,"dou4",,"none"
7481,"鶺",6,"ji2",,"none"
7482,"麕",6,"1-Jun",,"none"
7483,"瞼",6,"jian3",,"none"
7484,"菵",6,"wang3",,"none"
7485,"蟭",6,"jiao1",,"none"
7486,"錏",6,"ya1",,"none"
7487,"踐",6,"jian4",,"none"
7488,"輾",6,"nian3",,"none"
7489,"銷",6,"xiao1",,"none"
7490,"閣",6,"ge2",,"none"
7491,"頁",6,"ye4",,"none"
7492,"驟",6,"zhou4",,"none"
7493,"碼",6,"ma3",,"none"
7494,"禎",6,"zhen1",,"none"
7495,"禦",6,"yu4",,"none"
7496,"稖",6,"bang4",,"none"
7497,"稟",6,"bing3",,"none"
7498,"竇",6,"dou4",,"none"
7499,"笇",6,"suan4",,"none"
7500,"篂",6,"xing1",,"none"
7501,"緛",6,"ruan3",,"none"
7502,"編",6,"bian1",,"none"
7503,"縿",6,"xian1",,"none"
7504,"舊",6,"jiu4",,"none"
7505,"蓴",6,"tuan2",,"none"
7506,"蕚",6,"e4",,"none"
7507,"蘆",6,"lu2",,"none"
7508,"蝿",6,"ying2",,"none"
7509,"袃",6,"chai4",,"none"
7510,"親",6,"qin1",,"none"
7511,"訴",6,"su4",,"none"
7512,"讕",6,"lan2",,"none"
7513,"讚",6,"zan4",,"none"
7514,"財",6,"cai2",,"none"
7515,"贏",6,"ying2",,"none"
7516,"軅",6,"yan4",,"none"
7517,"軓",6,"fan4",,"none"
7518,"釙",6,"po1",,"none"
7519,"鉄",6,"zhi2",,"none"
7520,"錆",6,"qiang1",,"none"
7521,"閶",6,"chang1",,"none"
7522,"鯕",6,"qi2",,"none"
7523,"鶕",6,"an1",,"none"
7524,"麨",6,"chao3",,"none"
7525,"",6,,,"none"
7526,"",6,,,"none"
7527,"脭",6,"cheng2",,"none"
7528,"鲯",6,"qi2",,"none"
7529,"鐏",6,"zun1",,"none"
7530,"魾",6,"pi1",,"none"
7531,"眎",5,"shi4",,"none"
7532,"睞",5,"lai4",,"none"
7533,"窋",5,"ku1",,"none"
7534,"籠",5,"long2",,"none"
7535,"綠",5,"lv4",,"none"
7536,"縡",5,"zai4",,"none"
7537,"縫",5,"feng2",,"none"
7538,"肅",5,"su4",,"none"
7539,"鉏",5,"chu2",,"none"
7540,"謦",5,"qing3",,"none"
7541,"麹",5,"qu1",,"none"
7542,"蔔",5,"bo",,"none"
7543,"繐",5,"sui4",,"none"
7544,"眥",5,"zi4",,"none"
7545,"粺",5,"bai4",,"none"
7546,"缊",5,"wen1",,"none"
7547,"艈",5,"uu",,"none"
7548,"蓇",5,"gu1",,"none"
7549,"蛣",5,"jie2",,"none"
7550,"蹾",5,"dun1",,"none"
7551,"掎",5,"ji3","drag","none"
7552,"哜",5,"ji4","sip","none"
7553,"鄦",5,"xu3",,"none"
7554,"陞",5,"sheng1",,"none"
7555,"韰",5,"xie4",,"none"
7556,"飖",5,"yao2",,"none"
7557,"镲",5,"cha3",,"none"
7558,"麃",5,"biao1",,"none"
7559,"禑",5,"wu2",,"none"
7560,"筰",5,"zuo2",,"none"
7561,"聠",5,"ping2",,"none"
7562,"茷",5,"pei4",,"none"
7563,"螀",5,"jiang1",,"none"
7564,"袞",5,"gun3",,"none"
7565,"褧",5,"jiong3",,"none"
7566,"賮",5,"jin4",,"none"
7567,"赗",5,"feng4",,"none"
7568,"踡",5,"juan3",,"none"
7569,"揞",5,"an3",,"none"
7570,"遝",5,"ta4",,"none"
7571,"酂",5,"zan4",,"none"
7572,"酇",5,"zan4",,"none"
7573,"醜",5,"chou3",,"none"
7574,"檑",5,"lei2","logs rolled down in defense of city","none"
7575,"雮",5,"mu4",,"none"
7576,"氍",5,"qu2","woolen rug","none"
7577,"腙",5,"zong1",,"none"
7578,"飩",5,"tun2",,"none"
7579,"痖",5,"ya3",,"none"
7580,"髣",5,"fang3",,"none"
7581,"髳",5,"mao2",,"none"
7582,"酎",5,"zhou4","strong wine","none"
7583,"鲒",5,"jie2","oyster","none"
